src_id,src_community,dest_id,dest_community
1343285,0,2750581,0
1343285,0,2761290,0
1343285,0,2781588,0
1343285,0,2788214,0
1343285,0,2830778,0
1343285,0,2851060,0
1343285,0,2890095,0
1343285,0,2890674,0
1343285,0,2929271,0
1343285,0,2987518,0
1343285,0,3013861,0
1343285,0,3032697,0
1343285,0,3047484,0
1343285,0,3048599,0
1343285,0,3071101,0
1343285,0,3190809,0
1343285,0,3194326,0
1343285,0,3300698,0
1343285,0,3343942,0
1343285,0,3443216,0
1343285,0,3457233,0
1343285,0,3517777,0
1343285,0,3524814,0
1343285,0,3552084,0
1343285,0,3591166,0
1343285,0,3623341,0
1343285,0,3637934,0
1343285,0,3665804,0
1343285,0,3696840,0
1343285,0,3718218,0
1343285,0,3761692,0
1343285,0,3785473,0
1343285,0,3793876,0
1343285,0,3818408,0
1343285,0,3890191,0
1343285,0,3896089,0
1343285,0,3909433,0
1343285,0,3935649,0
1343285,0,3955582,0
1343285,0,3968628,0
1343285,0,3969376,0
1343285,0,3981845,0
1343285,0,3987402,0
1343285,0,4024094,0
1343285,0,4028953,0
1343285,0,4028958,0
1343285,0,4032434,0
1343285,0,4049850,0
1343285,0,4055726,0
1343285,0,4096358,0
1343285,0,4143552,0
1343285,0,4294727,0
1343285,0,4329939,0
1343285,0,4356169,0
1343285,0,4386298,0
1343285,0,4390496,0
1343285,0,4445912,0
1343285,0,4447949,0
1343285,0,4476686,0
1343285,0,4493041,0
1343285,0,4496543,0
1343285,0,4499358,0
1343285,0,4522848,0
1343285,0,4551596,0
1343285,0,4645306,0
1343285,0,4752441,0
1343285,0,4920900,0
1343285,0,4984687,0
1343285,0,5005918,0
1343285,0,5078113,0
1343285,0,5089625,0
1343285,0,5089765,0
1343285,0,5129004,0
1343285,0,5148521,0
1343285,0,5152353,0
1343285,0,5340447,0
1343285,0,5415820,0
1343285,0,5505898,0
1343285,0,5540870,0
1343285,0,5636979,0
1343285,0,5675098,0
1343285,0,5745510,0
1343285,0,5811344,0
1343285,0,5823709,0
1343285,0,5953339,0
1343285,0,5970781,0
1343285,0,5975397,0
1343285,0,6011633,0
1343285,0,6081445,0
1343285,0,6081621,0
1343285,0,6145845,0
1343285,0,6236100,0
1343285,0,6345910,0
1343285,0,6433709,0
1343285,0,6472583,0
1343285,0,6498484,0
1343285,0,6543565,0
1343285,0,6576854,0
1343285,0,6626893,0
1343285,0,6711560,0
1343285,0,6719159,0
1343285,0,6728345,0
1343285,0,6744878,0
1343285,0,6882766,0
1343285,0,6930940,0
1343285,0,7033687,0
1343285,0,7183429,0
1343285,0,7540480,0
1343285,0,7550611,0
1343285,0,7634215,0
1343285,0,7641423,0
1343285,0,7642720,0
1343285,0,7650645,0
1343285,0,7816827,0
1343285,0,7825724,0
1343285,0,7857709,0
1343285,0,7863367,0
1343285,0,8032107,0
1343285,0,8089094,0
1343285,0,8118842,0
1343285,0,8286223,0
1343285,0,8300788,0
1343285,0,8383392,0
1343285,0,8392437,0
1343285,0,8527396,0
1343285,0,8635557,0
1343285,0,8647757,0
1343285,0,8701457,0
1343285,0,8715188,0
1343285,0,8815139,0
1343285,0,8816266,0
1343285,0,8872665,0
1343285,0,8878349,0
1343285,0,9152548,0
1343285,0,9202307,0
1343285,0,9232273,0
1343285,0,9252512,0
1343285,0,9261907,0
1343285,0,9329494,0
1343285,0,9333321,0
1343285,0,9366501,0
1343285,0,9379997,0
1343285,0,9461182,0
1343285,0,9495294,0
1343285,0,9701073,0
1343285,0,9739481,0
1343285,0,9753436,0
1343285,0,9806318,0
1343285,0,9827088,0
1343285,0,9831124,0
1343285,0,9906004,0
1343285,0,9909325,0
1343285,0,9949538,0
1343433,28,10008448,0
1343433,28,10070100,3
1343433,28,10159145,28
1343433,28,10187657,0
1343433,28,10359747,28
1343433,28,10360823,28
1343433,28,10365021,28
1343433,28,10375988,28
1343433,28,10376698,15
1343433,28,10410359,28
1343433,28,10413907,28
1343433,28,10420801,28
1343433,28,10480257,28
1343433,28,10490805,28
1343433,28,10494413,0
1343433,28,10494529,28
1343433,28,10507502,28
1343433,28,10510859,28
1343433,28,10511175,28
1343433,28,10529338,14
1343433,28,10558903,28
1343433,28,10573013,28
1343433,28,10604191,28
1343433,28,10684898,28
1343433,28,1347806,0
1343433,28,1351524,0
1343433,28,1360171,0
1343433,28,1360884,28
1343433,28,1386424,0
1343433,28,1387668,3
1343433,28,1390755,0
1343433,28,1408419,28
1343433,28,1434599,0
1343433,28,1443870,20
1343433,28,1454254,0
1343433,28,1474871,0
1343433,28,1477089,28
1343433,28,1481858,28
1343433,28,1494142,0
1343433,28,1496832,3
1343433,28,1546726,0
1343433,28,1587355,20
1343433,28,1605909,0
1343433,28,1606327,28
1343433,28,1613046,3
1343433,28,1621350,22
1343433,28,1628596,0
1343433,28,1640029,0
1343433,28,1644967,28
1343433,28,1666216,3
1343433,28,1691357,0
1343433,28,1697134,0
1343433,28,1700471,0
1343433,28,1793292,4
1343433,28,1797914,4
1343433,28,1818349,0
1343433,28,1835199,3
1343433,28,1840879,0
1343433,28,1888847,0
1343433,28,1897251,0
1343433,28,1916894,3
1343433,28,1924817,14
1343433,28,1925898,3
1343433,28,1927228,4
1343433,28,1983062,0
1343433,28,1993228,28
1343433,28,1996362,28
1343433,28,2004544,28
1343433,28,2030044,0
1343433,28,2058243,22
1343433,28,2065943,22
1343433,28,2072649,0
1343433,28,2098329,4
1343433,28,2102676,0
1343433,28,2103256,0
1343433,28,2120786,28
1343433,28,2126959,28
1343433,28,2155829,12
1343433,28,2164010,28
1343433,28,2198216,28
1343433,28,2200174,4
1343433,28,2263270,28
1343433,28,2264938,0
1343433,28,2287449,0
1343433,28,2290939,3
1343433,28,2303931,0
1343433,28,2311670,28
1343433,28,2318870,0
1343433,28,2361066,0
1343433,28,2368636,0
1343433,28,2387101,28
1343433,28,2398036,28
1343433,28,2412147,3
1343433,28,2413775,0
1343433,28,2426110,0
1343433,28,2427329,0
1343433,28,2429959,28
1343433,28,2476306,3
1343433,28,2506881,3
1343433,28,2538831,0
1343433,28,2553126,28
1343433,28,2578650,28
1343433,28,2587928,0
1343433,28,2660265,28
1343433,28,2680553,0
1343433,28,2693647,0
1343433,28,2709105,0
1343433,28,2774867,0
1343433,28,2807187,28
1343433,28,2871228,0
1343433,28,2889313,0
1343433,28,2890674,0
1343433,28,2958681,3
1343433,28,2966446,15
1343433,28,2987499,0
1343433,28,2991309,28
1343433,28,3004217,30
1343433,28,3038422,28
1343433,28,3041513,15
1343433,28,3078046,28
1343433,28,3083349,3
1343433,28,3120590,0
1343433,28,3128299,15
1343433,28,3132958,28
1343433,28,3170975,30
1343433,28,3190879,15
1343433,28,3233307,1
1343433,28,3269302,0
1343433,28,3270563,20
1343433,28,3281945,28
1343433,28,3300426,28
1343433,28,3325018,22
1343433,28,3343942,0
1343433,28,3409019,28
1343433,28,3442320,0
1343433,28,3483600,0
1343433,28,3485046,0
1343433,28,3510336,3
1343433,28,3531414,28
1343433,28,3532707,28
1343433,28,3575934,0
1343433,28,3594347,20
1343433,28,3598329,0
1343433,28,3637242,0
1343433,28,3661610,0
1343433,28,3675272,0
1343433,28,3723101,0
1343433,28,3746852,0
1343433,28,3748354,28
1343433,28,3750112,28
1343433,28,3775844,20
1343433,28,3790713,20
1343433,28,3839026,3
1343433,28,3914404,21
1343433,28,3942142,3
1343433,28,3977332,28
1343433,28,3988639,28
1343433,28,4007926,28
1343433,28,4016076,0
1343433,28,4020608,3
1343433,28,4062025,4
1343433,28,4068580,0
1343433,28,4124197,0
1343433,28,4161780,28
1343433,28,4175230,28
1343433,28,4275088,28
1343433,28,4300910,0
1343433,28,4332492,0
1343433,28,4339532,22
1343433,28,4341911,28
1343433,28,4349087,0
1343433,28,4358780,0
1343433,28,4369576,28
1343433,28,4375306,28
1343433,28,4382272,3
1343433,28,4407331,3
1343433,28,4419718,28
1343433,28,4499416,28
1343433,28,4510528,15
1343433,28,4518068,0
1343433,28,4521983,28
1343433,28,4552027,0
1343433,28,4602226,15
1343433,28,4634593,28
1343433,28,4651817,0
1343433,28,4668665,0
1343433,28,4693755,3
1343433,28,4726429,4
1343433,28,4727442,4
1343433,28,4763497,28
1343433,28,4805939,28
1343433,28,4819328,4
1343433,28,4838800,14
1343433,28,4851141,0
1343433,28,4867627,28
1343433,28,4907938,0
1343433,28,4914345,28
1343433,28,5018830,3
1343433,28,5024910,4
1343433,28,5024920,28
1343433,28,5024984,4
1343433,28,5025112,4
1343433,28,5026697,4
1343433,28,5026720,4
1343433,28,5027495,4
1343433,28,5028211,3
1343433,28,5033522,28
1343433,28,5034507,28
1343433,28,5034656,28
1343433,28,5037160,28
1343433,28,5043112,28
1343433,28,5046290,15
1343433,28,5046305,14
1343433,28,5046316,28
1343433,28,5046390,15
1343433,28,5047088,15
1343433,28,5047092,28
1343433,28,5047101,28
1343433,28,5047514,0
1343433,28,5057481,0
1343433,28,5097761,28
1343433,28,5104889,28
1343433,28,5110137,14
1343433,28,5118481,28
1343433,28,5150157,3
1343433,28,5153869,0
1343433,28,5155755,0
1343433,28,5160403,3
1343433,28,5174314,3
1343433,28,5175225,0
1343433,28,5253261,0
1343433,28,5262802,3
1343433,28,5289940,28
1343433,28,5318687,28
1343433,28,5318693,28
1343433,28,5318708,28
1343433,28,5328138,28
1343433,28,5357850,28
1343433,28,5399292,4
1343433,28,5401487,28
1343433,28,5402145,4
1343433,28,5403031,4
1343433,28,5406780,28
1343433,28,5418510,4
1343433,28,5437804,28
1343433,28,5458669,0
1343433,28,5494677,28
1343433,28,5501219,28
1343433,28,5501660,28
1343433,28,5503826,28
1343433,28,5503860,28
1343433,28,5503923,28
1343433,28,5506314,4
1343433,28,5506331,4
1343433,28,5508563,28
1343433,28,5511702,28
1343433,28,5514225,28
1343433,28,5514902,4
1343433,28,5515467,28
1343433,28,5515615,28
1343433,28,5515617,28
1343433,28,5518700,15
1343433,28,5518758,4
1343433,28,5519997,28
1343433,28,5526287,22
1343433,28,5526322,28
1343433,28,5526330,28
1343433,28,5527131,28
1343433,28,5532292,22
1343433,28,5545133,15
1343433,28,5546530,28
1343433,28,5560884,28
1343433,28,5566248,28
1343433,28,5569593,15
1343433,28,5582203,28
1343433,28,5583100,28
1343433,28,5590768,14
1343433,28,5606525,28
1343433,28,5612693,15
1343433,28,5616344,28
1343433,28,5617313,28
1343433,28,5621189,28
1343433,28,5623477,28
1343433,28,5663727,28
1343433,28,5745015,28
1343433,28,5748219,4
1343433,28,5765206,28
1343433,28,5812069,28
1343433,28,5984152,3
1343433,28,5984575,3
1343433,28,5989643,22
1343433,28,5991482,28
1343433,28,5992709,22
1343433,28,5993477,28
1343433,28,6028799,28
1343433,28,6029153,28
1343433,28,6053740,28
1343433,28,6068109,3
1343433,28,6070918,15
1343433,28,6073482,28
1343433,28,6103391,28
1343433,28,6111351,28
1343433,28,6111555,28
1343433,28,6124887,0
1343433,28,6138735,28
1343433,28,6139019,15
1343433,28,6192316,28
1343433,28,6206666,15
1343433,28,6225116,28
1343433,28,6312651,28
1343433,28,6321304,15
1343433,28,6353636,28
1343433,28,6360681,15
1343433,28,6361158,28
1343433,28,6398231,28
1343433,28,6404185,28
1343433,28,6404208,28
1343433,28,6427239,28
1343433,28,6431592,0
1343433,28,6432008,28
1343433,28,6433557,28
1343433,28,6433844,4
1343433,28,6434222,28
1343433,28,6434254,15
1343433,28,6434830,28
1343433,28,6435121,28
1343433,28,6435126,28
1343433,28,6435134,28
1343433,28,6435292,28
1343433,28,6436472,28
1343433,28,6438080,28
1343433,28,6439221,28
1343433,28,6466978,28
1343433,28,6471948,28
1343433,28,6474328,28
1343433,28,6475248,15
1343433,28,6484018,28
1343433,28,6486070,28
1343433,28,6488432,28
1343433,28,6488436,28
1343433,28,6488439,28
1343433,28,6488716,28
1343433,28,6492141,14
1343433,28,6493058,28
1343433,28,6494984,28
1343433,28,6498939,28
1343433,28,6499798,3
1343433,28,6502676,28
1343433,28,6503125,28
1343433,28,6503300,28
1343433,28,6506372,28
1343433,28,6506373,28
1343433,28,6506711,38
1343433,28,6508217,28
1343433,28,6508452,28
1343433,28,6508620,28
1343433,28,6512501,28
1343433,28,6513142,28
1343433,28,6514323,28
1343433,28,6531908,28
1343433,28,6549346,28
1343433,28,6552169,28
1343433,28,6556158,28
1343433,28,6556255,28
1343433,28,6556281,28
1343433,28,6556306,28
1343433,28,6558495,28
1343433,28,6558994,0
1343433,28,6564591,3
1343433,28,6569550,28
1343433,28,6574993,28
1343433,28,6575852,28
1343433,28,6576669,14
1343433,28,6579509,28
1343433,28,6580438,28
1343433,28,6580750,28
1343433,28,6581204,28
1343433,28,6584738,28
1343433,28,6584773,28
1343433,28,6588246,15
1343433,28,6588249,28
1343433,28,6593831,28
1343433,28,6604621,28
1343433,28,6634958,28
1343433,28,6648009,28
1343433,28,6651399,28
1343433,28,6655220,15
1343433,28,6668134,28
1343433,28,6672918,28
1343433,28,6676704,28
1343433,28,6677386,28
1343433,28,6681203,28
1343433,28,6685383,0
1343433,28,6692177,28
1343433,28,6711280,28
1343433,28,6715197,28
1343433,28,6715601,28
1343433,28,6716140,28
1343433,28,6728311,28
1343433,28,6768904,0
1343433,28,6769846,28
1343433,28,6769860,28
1343433,28,6802599,28
1343433,28,6824921,28
1343433,28,6825949,28
1343433,28,6851043,28
1343433,28,6885859,28
1343433,28,6885986,28
1343433,28,6887767,28
1343433,28,6887793,28
1343433,28,6887805,28
1343433,28,6891234,28
1343433,28,6897978,28
1343433,28,6901640,28
1343433,28,6910513,28
1343433,28,6910587,28
1343433,28,6915552,28
1343433,28,6939916,28
1343433,28,6968144,28
1343433,28,7043154,0
1343433,28,7045127,28
1343433,28,7093583,28
1343433,28,7181030,28
1343433,28,7275264,28
1343433,28,7301230,28
1343433,28,7381207,28
1343433,28,7381314,28
1343433,28,7381607,28
1343433,28,7420015,28
1343433,28,7451251,28
1343433,28,7453358,0
1343433,28,7477193,28
1343433,28,7479412,28
1343433,28,7516986,0
1343433,28,7522909,28
1343433,28,7522925,28
1343433,28,7532654,15
1343433,28,7533790,28
1343433,28,7543158,28
1343433,28,7546038,28
1343433,28,7546052,0
1343433,28,7553023,28
1343433,28,7559532,28
1343433,28,7567036,15
1343433,28,7567077,28
1343433,28,7569309,28
1343433,28,7569317,28
1343433,28,7569412,28
1343433,28,7573669,28
1343433,28,7577997,28
1343433,28,7578670,28
1343433,28,7580680,15
1343433,28,7583360,28
1343433,28,7583369,28
1343433,28,7585810,28
1343433,28,7585850,15
1343433,28,7601473,28
1343433,28,7601991,28
1343433,28,7602021,28
1343433,28,7602229,28
1343433,28,7602275,15
1343433,28,7604950,28
1343433,28,7611573,28
1343433,28,7618469,28
1343433,28,7623991,28
1343433,28,7625093,28
1343433,28,7637610,28
1343433,28,7651018,3
1343433,28,7654564,0
1343433,28,7654724,28
1343433,28,7665134,0
1343433,28,7669031,28
1343433,28,7672987,28
1343433,28,7675791,0
1343433,28,7677644,28
1343433,28,7687270,28
1343433,28,7687279,28
1343433,28,7687285,28
1343433,28,7687307,28
1343433,28,7695847,28
1343433,28,7698806,28
1343433,28,7698821,28
1343433,28,7701653,21
1343433,28,7705410,28
1343433,28,7726448,28
1343433,28,7750452,15
1343433,28,7759072,28
1343433,28,7763297,28
1343433,28,7766481,28
1343433,28,7766513,28
1343433,28,7766526,28
1343433,28,7766529,28
1343433,28,7766551,28
1343433,28,7766560,28
1343433,28,7766562,28
1343433,28,7788839,28
1343433,28,7789518,0
1343433,28,7809403,0
1343433,28,7816364,28
1343433,28,7818331,28
1343433,28,7823492,28
1343433,28,7837519,15
1343433,28,7837528,28
1343433,28,7841542,28
1343433,28,7848086,15
1343433,28,7848094,15
1343433,28,7848482,28
1343433,28,7862507,28
1343433,28,7875297,28
1343433,28,7881456,28
1343433,28,7891658,4
1343433,28,7891997,28
1343433,28,7904227,28
1343433,28,7904802,15
1343433,28,7904805,15
1343433,28,7919216,28
1343433,28,7967117,3
1343433,28,7977202,28
1343433,28,7980455,28
1343433,28,7997465,28
1343433,28,7997469,28
1343433,28,7997481,28
1343433,28,7997575,28
1343433,28,8001417,28
1343433,28,8001425,28
1343433,28,8001826,15
1343433,28,8001844,28
1343433,28,8005256,0
1343433,28,8007396,28
1343433,28,8007401,28
1343433,28,8009183,28
1343433,28,8009212,28
1343433,28,8010601,15
1343433,28,8010693,15
1343433,28,8011003,28
1343433,28,8011024,30
1343433,28,8011067,28
1343433,28,8012584,28
1343433,28,8018667,28
1343433,28,8018919,28
1343433,28,8018976,28
1343433,28,8019718,15
1343433,28,8020308,28
1343433,28,8022306,28
1343433,28,8023959,28
1343433,28,8023961,28
1343433,28,8024435,28
1343433,28,8027974,28
1343433,28,8030600,28
1343433,28,8034669,28
1343433,28,8035281,28
1343433,28,8036602,15
1343433,28,8037022,28
1343433,28,8037025,28
1343433,28,8037071,28
1343433,28,8037098,28
1343433,28,8037175,28
1343433,28,8037456,28
1343433,28,8037778,4
1343433,28,8037781,28
1343433,28,8040013,28
1343433,28,8040202,28
1343433,28,8044495,28
1343433,28,8047693,28
1343433,28,8047984,28
1343433,28,8058624,28
1343433,28,8058927,28
1343433,28,8060370,28
1343433,28,8070342,28
1343433,28,8071236,28
1343433,28,8071237,28
1343433,28,8071239,28
1343433,28,8071647,28
1343433,28,8071671,28
1343433,28,8072334,28
1343433,28,8073260,28
1343433,28,8083314,28
1343433,28,8083337,28
1343433,28,8085520,28
1343433,28,8090698,28
1343433,28,8093557,28
1343433,28,8093602,28
1343433,28,8098787,28
1343433,28,8102729,28
1343433,28,8102755,28
1343433,28,8106458,28
1343433,28,8106459,15
1343433,28,8120835,28
1343433,28,8153298,28
1343433,28,8154531,28
1343433,28,8156043,28
1343433,28,8157106,15
1343433,28,8169519,28
1343433,28,8169525,28
1343433,28,8169902,28
1343433,28,8170278,28
1343433,28,8170299,28
1343433,28,8171551,28
1343433,28,8175839,28
1343433,28,8176034,28
1343433,28,8179450,0
1343433,28,8180526,15
1343433,28,8186092,28
1343433,28,8196950,28
1343433,28,8201837,28
1343433,28,8202773,28
1343433,28,8203771,0
1343433,28,8205438,28
1343433,28,8206111,28
1343433,28,8207229,28
1343433,28,8209774,28
1343433,28,8212995,15
1343433,28,8215306,28
1343433,28,8217005,28
1343433,28,8243696,28
1343433,28,8246807,14
1343433,28,8252598,28
1343433,28,8253286,28
1343433,28,8253932,28
1343433,28,8256251,28
1343433,28,8264916,28
1343433,28,8271707,28
1343433,28,8287323,28
1343433,28,8293230,28
1343433,28,8295780,28
1343433,28,8296288,28
1343433,28,8297011,28
1343433,28,8302058,28
1343433,28,8302119,28
1343433,28,8308529,28
1343433,28,8318485,28
1343433,28,8323942,28
1343433,28,8330543,28
1343433,28,8332286,28
1343433,28,8336414,28
1343433,28,8338792,0
1343433,28,8347461,28
1343433,28,8348826,15
1343433,28,8348892,28
1343433,28,8348944,28
1343433,28,8352026,22
1343433,28,8360306,28
1343433,28,8448703,28
1343433,28,8474739,28
1343433,28,8474820,28
1343433,28,8477839,28
1343433,28,8480709,15
1343433,28,8483845,28
1343433,28,8488864,0
1343433,28,8490702,28
1343433,28,8495710,28
1343433,28,8504510,28
1343433,28,8512963,28
1343433,28,8525726,28
1343433,28,8530443,28
1343433,28,8561147,28
1343433,28,8561496,15
1343433,28,8561669,15
1343433,28,8569414,28
1343433,28,8569961,28
1343433,28,8571247,28
1343433,28,8572770,28
1343433,28,8578980,28
1343433,28,8589614,28
1343433,28,8589642,28
1343433,28,8590118,28
1343433,28,8590153,28
1343433,28,8590653,28
1343433,28,8590725,28
1343433,28,8601699,28
1343433,28,8602244,28
1343433,28,8611471,28
1343433,28,8620755,28
1343433,28,8627719,28
1343433,28,8637963,28
1343433,28,8645276,28
1343433,28,8646767,28
1343433,28,8646782,28
1343433,28,8646819,28
1343433,28,8647679,28
1343433,28,8647802,28
1343433,28,8656533,28
1343433,28,8657463,28
1343433,28,8657471,28
1343433,28,8657537,28
1343433,28,8670434,3
1343433,28,8671677,28
1343433,28,8673441,28
1343433,28,8673446,28
1343433,28,8673707,28
1343433,28,8673964,15
1343433,28,8675637,28
1343433,28,8679923,0
1343433,28,8683283,28
1343433,28,8683982,28
1343433,28,8685412,28
1343433,28,8701434,28
1343433,28,8702526,28
1343433,28,8707243,28
1343433,28,8725101,28
1343433,28,8727815,28
1343433,28,8730367,28
1343433,28,8734099,28
1343433,28,8743941,15
1343433,28,8744494,3
1343433,28,8747219,28
1343433,28,8757919,28
1343433,28,8759020,28
1343433,28,8765867,28
1343433,28,8769675,28
1343433,28,8772155,28
1343433,28,8807930,0
1343433,28,8812134,28
1343433,28,8815234,28
1343433,28,8820453,28
1343433,28,8829904,28
1343433,28,8829908,28
1343433,28,8829944,3
1343433,28,8830338,28
1343433,28,8844579,28
1343433,28,8845250,28
1343433,28,8846608,28
1343433,28,8861856,0
1343433,28,8863913,28
1343433,28,8865990,28
1343433,28,8878029,28
1343433,28,8897733,28
1343433,28,8925698,28
1343433,28,8968919,0
1343433,28,8985601,28
1343433,28,8985621,28
1343433,28,9001441,28
1343433,28,9001496,28
1343433,28,9001498,28
1343433,28,9001513,28
1343433,28,9001515,28
1343433,28,9014668,28
1343433,28,9014729,28
1343433,28,9015148,28
1343433,28,9015151,28
1343433,28,9028077,28
1343433,28,9061316,28
1343433,28,9065834,28
1343433,28,9067129,28
1343433,28,9067288,28
1343433,28,9074379,28
1343433,28,9074889,28
1343433,28,9082762,28
1343433,28,9082768,28
